vial_id,temperature,diet,sex,rep,ind,lifespan,status
162,25,1.5,male,2,6,33,1
162,25,1.5,male,2,7,35,1
162,25,1.5,male,2,8,38,1
162,25,1.5,male,2,9,45,1
162,25,1.5,male,2,10,54,1
163,25,1.5,male,3,1,28,1
163,25,1.5,male,3,2,28,1
163,25,1.5,male,3,3,28,1
163,25,1.5,male,3,4,28,1
163,25,1.5,male,3,5,28,1
163,25,1.5,male,3,6,28,1
163,25,1.5,male,3,7,33,1
163,25,1.5,male,3,8,33,1
163,25,1.5,male,3,9,35,1
163,25,1.5,male,3,10,40,1
164,25,1.5,male,4,1,31,1
164,25,1.5,male,4,2,31,1
164,25,1.5,male,4,3,31,1
164,25,1.5,male,4,4,31,1
164,25,1.5,male,4,5,33,1
164,25,1.5,male,4,6,35,1
164,25,1.5,male,4,7,35,1
164,25,1.5,male,4,8,40,1
164,25,1.5,male,4,9,40,1
164,25,1.5,male,4,10,47,1
165,25,1.5,male,5,1,17,1
165,25,1.5,male,5,2,26,1
165,25,1.5,male,5,3,31,1
165,25,1.5,male,5,4,31,1
165,25,1.5,male,5,5,33,1
165,25,1.5,male,5,6,33,1
165,25,1.5,male,5,7,35,1
165,25,1.5,male,5,8,38,1
165,25,1.5,male,5,9,38,1
165,25,1.5,male,5,10,54,1
166,25,1.5,male,6,1,26,1
166,25,1.5,male,6,2,26,1
166,25,1.5,male,6,3,26,1
166,25,1.5,male,6,4,26,1
166,25,1.5,male,6,5,28,1
166,25,1.5,male,6,6,28,1
166,25,1.5,male,6,7,31,1
166,25,1.5,male,6,8,38,1
166,25,1.5,male,6,9,42,1
166,25,1.5,male,6,10,45,1
167,25,1.5,male,7,1,28,1
167,25,1.5,male,7,2,33,1
167,25,1.5,male,7,3,33,1
167,25,1.5,male,7,4,38,1
167,25,1.5,male,7,5,38,1
167,25,1.5,male,7,6,38,1
167,25,1.5,male,7,7,38,1
167,25,1.5,male,7,8,38,1
167,25,1.5,male,7,9,42,1
167,25,1.5,male,7,10,45,1
168,25,1.5,male,8,1,28,1
168,25,1.5,male,8,2,31,1
168,25,1.5,male,8,3,31,1
168,25,1.5,male,8,4,33,1
168,25,1.5,male,8,5,33,1
168,25,1.5,male,8,6,33,1
168,25,1.5,male,8,7,38,1
168,25,1.5,male,8,8,38,1
168,25,1.5,male,8,9,49,1
168,25,1.5,male,8,10,56,1
169,25,1.5,male,9,1,24,1
169,25,1.5,male,9,2,26,1
169,25,1.5,male,9,3,26,1
169,25,1.5,male,9,4,28,1
169,25,1.5,male,9,5,28,1
169,25,1.5,male,9,6,31,1
169,25,1.5,male,9,7,31,1
169,25,1.5,male,9,8,42,1
169,25,1.5,male,9,9,42,1
169,25,1.5,male,9,10,45,1
170,25,1.5,male,10,1,26,1
170,25,1.5,male,10,2,28,1
170,25,1.5,male,10,3,28,1
170,25,1.5,male,10,4,28,1
170,25,1.5,male,10,5,28,1
170,25,1.5,male,10,6,33,1
170,25,1.5,male,10,7,38,1
170,25,1.5,male,10,8,45,1
170,25,1.5,male,10,9,47,1
170,25,1.5,male,10,10,56,1
171,25,1.5,female,1,1,10,1
171,25,1.5,female,1,2,47,1
171,25,1.5,female,1,3,49,1
171,25,1.5,female,1,4,49,1
171,25,1.5,female,1,5,52,1
171,25,1.5,female,1,6,54,1
171,25,1.5,female,1,7,56,1
171,25,1.5,female,1,8,59,1
171,25,1.5,female,1,9,63,1
171,25,1.5,female,1,10,68,1
172,25,1.5,female,2,1,47,1
172,25,1.5,female,2,2,47,1
172,25,1.5,female,2,3,54,1
172,25,1.5,female,2,4,59,1
172,25,1.5,female,2,5,59,1
172,25,1.5,female,2,6,63,1
172,25,1.5,female,2,7,63,1
172,25,1.5,female,2,8,63,1
172,25,1.5,female,2,9,66,1
172,25,1.5,female,2,10,68,1
173,25,1.5,female,3,1,35,1
173,25,1.5,female,3,2,40,1
173,25,1.5,female,3,3,42,1
173,25,1.5,female,3,4,49,1
173,25,1.5,female,3,5,56,1
173,25,1.5,female,3,6,59,1
173,25,1.5,female,3,7,61,1
173,25,1.5,female,3,8,61,1
173,25,1.5,female,3,9,66,1
173,25,1.5,female,3,10,70,1
174,25,1.5,female,4,1,42,1
174,25,1.5,female,4,2,47,1
174,25,1.5,female,4,3,49,1
174,25,1.5,female,4,4,52,1
174,25,1.5,female,4,5,59,1
174,25,1.5,female,4,6,59,1
174,25,1.5,female,4,7,61,1
174,25,1.5,female,4,8,61,1
174,25,1.5,female,4,9,63,1
174,25,1.5,female,4,10,63,1
175,25,1.5,female,5,1,35,1
175,25,1.5,female,5,2,40,1
175,25,1.5,female,5,3,49,1
175,25,1.5,female,5,4,49,1
175,25,1.5,female,5,5,54,1
175,25,1.5,female,5,6,56,1
175,25,1.5,female,5,7,56,1
175,25,1.5,female,5,8,56,1
175,25,1.5,female,5,9,59,1
175,25,1.5,female,5,10,59,1
176,25,1.5,female,6,1,42,1
176,25,1.5,female,6,2,45,1
176,25,1.5,female,6,3,56,1
176,25,1.5,female,6,4,56,1
176,25,1.5,female,6,5,56,1
176,25,1.5,female,6,6,56,1
176,25,1.5,female,6,7,56,1
176,25,1.5,female,6,8,59,1
176,25,1.5,female,6,9,59,1
176,25,1.5,female,6,10,59,1
177,25,1.5,female,7,1,47,1
177,25,1.5,female,7,2,52,1
177,25,1.5,female,7,3,56,1
177,25,1.5,female,7,4,56,1
177,25,1.5,female,7,5,56,1
177,25,1.5,female,7,6,61,1
177,25,1.5,female,7,7,61,1
177,25,1.5,female,7,8,61,1
177,25,1.5,female,7,9,63,1
177,25,1.5,female,7,10,63,1
178,25,1.5,female,8,1,33,1
178,25,1.5,female,8,2,35,1
178,25,1.5,female,8,3,38,1
178,25,1.5,female,8,4,47,1
178,25,1.5,female,8,5,47,1
178,25,1.5,female,8,6,47,1
178,25,1.5,female,8,7,49,1
178,25,1.5,female,8,8,49,1
178,25,1.5,female,8,9,54,1
178,25,1.5,female,8,10,61,1
179,25,1.5,female,9,1,40,1
179,25,1.5,female,9,2,49,1
179,25,1.5,female,9,3,52,1
179,25,1.5,female,9,4,52,1
179,25,1.5,female,9,5,52,1
179,25,1.5,female,9,6,54,1
179,25,1.5,female,9,7,56,1
179,25,1.5,female,9,8,56,1
179,25,1.5,female,9,9,56,1
179,25,1.5,female,9,10,68,1
180,25,1.5,female,10,1,42,1
180,25,1.5,female,10,2,49,1
180,25,1.5,female,10,3,52,1
180,25,1.5,female,10,4,52,1
180,25,1.5,female,10,5,56,1
180,25,1.5,female,10,6,59,1
180,25,1.5,female,10,7,59,1
180,25,1.5,female,10,8,63,1
180,25,1.5,female,10,9,68,1
180,25,1.5,female,10,10,68,1
181,27,0.4,male,1,1,28,1
181,27,0.4,male,1,2,31,1
181,27,0.4,male,1,3,33,1
181,27,0.4,male,1,4,33,1
181,27,0.4,male,1,5,35,1
181,27,0.4,male,1,6,35,1
181,27,0.4,male,1,7,40,1
181,27,0.4,male,1,8,40,1
181,27,0.4,male,1,9,42,1
181,27,0.4,male,1,10,42,1
182,27,0.4,male,2,1,19,1
182,27,0.4,male,2,2,24,1
182,27,0.4,male,2,3,26,1
182,27,0.4,male,2,4,33,1
182,27,0.4,male,2,5,33,1
182,27,0.4,male,2,6,35,1
182,27,0.4,male,2,7,38,1
182,27,0.4,male,2,8,40,1
182,27,0.4,male,2,9,45,1
182,27,0.4,male,2,10,45,1
183,27,0.4,male,3,1,35,1
183,27,0.4,male,3,2,35,1
183,27,0.4,male,3,3,35,1
183,27,0.4,male,3,4,35,1
183,27,0.4,male,3,5,40,1
183,27,0.4,male,3,6,40,1
183,27,0.4,male,3,7,42,1
183,27,0.4,male,3,8,47,1
183,27,0.4,male,3,9,49,1
183,27,0.4,male,3,10,49,1
184,27,0.4,male,4,1,21,1
184,27,0.4,male,4,2,28,1
184,27,0.4,male,4,3,28,1
184,27,0.4,male,4,4,33,1
184,27,0.4,male,4,5,33,1
184,27,0.4,male,4,6,33,1
184,27,0.4,male,4,7,33,1
184,27,0.4,male,4,8,35,1
184,27,0.4,male,4,9,35,1
184,27,0.4,male,4,10,40,1
185,27,0.4,male,5,1,17,1
185,27,0.4,male,5,2,21,1
185,27,0.4,male,5,3,31,1
185,27,0.4,male,5,4,31,1
185,27,0.4,male,5,5,33,1
185,27,0.4,male,5,6,35,1
185,27,0.4,male,5,7,35,1
185,27,0.4,male,5,8,35,1
185,27,0.4,male,5,9,40,1
185,27,0.4,male,5,10,40,1
186,27,0.4,male,6,1,21,1
186,27,0.4,male,6,2,26,1
186,27,0.4,male,6,3,26,1
186,27,0.4,male,6,4,31,1
186,27,0.4,male,6,5,35,1
186,27,0.4,male,6,6,35,1
186,27,0.4,male,6,7,38,1
186,27,0.4,male,6,8,40,1
186,27,0.4,male,6,9,45,1
186,27,0.4,male,6,10,47,1
187,27,0.4,male,7,1,19,1
187,27,0.4,male,7,2,31,1
187,27,0.4,male,7,3,33,1
187,27,0.4,male,7,4,35,1
187,27,0.4,male,7,5,35,1
187,27,0.4,male,7,6,40,1
187,27,0.4,male,7,7,40,1
187,27,0.4,male,7,8,40,1
187,27,0.4,male,7,9,40,1
187,27,0.4,male,7,10,42,1
188,27,0.4,male,8,1,24,1
188,27,0.4,male,8,2,28,1
188,27,0.4,male,8,3,28,1
188,27,0.4,male,8,4,28,1
188,27,0.4,male,8,5,31,1
188,27,0.4,male,8,6,31,1
188,27,0.4,male,8,7,35,1
188,27,0.4,male,8,8,35,1
188,27,0.4,male,8,9,40,1
188,27,0.4,male,8,10,40,1
189,27,0.4,male,9,1,17,1
189,27,0.4,male,9,2,17,1
189,27,0.4,male,9,3,26,1
189,27,0.4,male,9,4,31,1
189,27,0.4,male,9,5,31,1
189,27,0.4,male,9,6,33,1
189,27,0.4,male,9,7,40,1
189,27,0.4,male,9,8,40,1
189,27,0.4,male,9,9,42,1
189,27,0.4,male,9,10,42,1
190,27,0.4,male,10,1,21,1
190,27,0.4,male,10,2,28,1
190,27,0.4,male,10,3,28,1
190,27,0.4,male,10,4,33,1
190,27,0.4,male,10,5,35,1
190,27,0.4,male,10,6,38,1
190,27,0.4,male,10,7,40,1
190,27,0.4,male,10,8,40,1
190,27,0.4,male,10,9,42,1
190,27,0.4,male,10,10,42,1
191,27,0.4,female,1,1,17,1
191,27,0.4,female,1,2,17,1
191,27,0.4,female,1,3,40,1
191,27,0.4,female,1,4,45,1
191,27,0.4,female,1,5,45,1
191,27,0.4,female,1,6,49,1
191,27,0.4,female,1,7,49,1
191,27,0.4,female,1,8,49,1
191,27,0.4,female,1,9,49,1
191,27,0.4,female,1,10,54,1
192,27,0.4,female,2,1,17,1
192,27,0.4,female,2,2,38,1
192,27,0.4,female,2,3,40,1
192,27,0.4,female,2,4,42,1
192,27,0.4,female,2,5,42,1
192,27,0.4,female,2,6,42,1
192,27,0.4,female,2,7,45,1
192,27,0.4,female,2,8,45,1
192,27,0.4,female,2,9,45,1
192,27,0.4,female,2,10,45,1
193,27,0.4,female,3,1,19,1
193,27,0.4,female,3,2,40,1
193,27,0.4,female,3,3,42,1
193,27,0.4,female,3,4,45,1
193,27,0.4,female,3,5,49,1
193,27,0.4,female,3,6,52,1
193,27,0.4,female,3,7,54,1
193,27,0.4,female,3,8,56,1
193,27,0.4,female,3,9,56,1
193,27,0.4,female,3,10,56,1
194,27,0.4,female,4,1,19,1
194,27,0.4,female,4,2,31,1
194,27,0.4,female,4,3,45,1
194,27,0.4,female,4,4,49,1
194,27,0.4,female,4,5,49,1
194,27,0.4,female,4,6,52,1
194,27,0.4,female,4,7,52,1
194,27,0.4,female,4,8,52,1
194,27,0.4,female,4,9,56,1
194,27,0.4,female,4,10,56,1
195,27,0.4,female,5,1,28,1
195,27,0.4,female,5,2,31,1
195,27,0.4,female,5,3,31,1
195,27,0.4,female,5,4,31,1
195,27,0.4,female,5,5,31,1
195,27,0.4,female,5,6,49,1
195,27,0.4,female,5,7,49,1
195,27,0.4,female,5,8,49,1
195,27,0.4,female,5,9,52,1
195,27,0.4,female,5,10,52,1
196,27,0.4,female,6,1,19,1
196,27,0.4,female,6,2,38,1
196,27,0.4,female,6,3,40,1
196,27,0.4,female,6,4,42,1
196,27,0.4,female,6,5,45,1
196,27,0.4,female,6,6,45,1
196,27,0.4,female,6,7,47,1
196,27,0.4,female,6,8,52,1
196,27,0.4,female,6,9,54,1
196,27,0.4,female,6,10,54,1
197,27,0.4,female,7,1,40,1
197,27,0.4,female,7,2,40,1
197,27,0.4,female,7,3,40,1
197,27,0.4,female,7,4,52,1
197,27,0.4,female,7,5,52,1
197,27,0.4,female,7,6,52,1
197,27,0.4,female,7,7,52,1
197,27,0.4,female,7,8,54,1
197,27,0.4,female,7,9,59,1
197,27,0.4,female,7,10,61,1
198,27,0.4,female,8,1,40,1
198,27,0.4,female,8,2,47,1
198,27,0.4,female,8,3,49,1
198,27,0.4,female,8,4,49,1
198,27,0.4,female,8,5,49,1
198,27,0.4,female,8,6,49,1
198,27,0.4,female,8,7,49,1
198,27,0.4,female,8,8,49,1
198,27,0.4,female,8,9,52,1
198,27,0.4,female,8,10,52,1
199,27,0.4,female,9,1,31,1
199,27,0.4,female,9,2,38,1
199,27,0.4,female,9,3,38,1
199,27,0.4,female,9,4,42,1
199,27,0.4,female,9,5,45,1
199,27,0.4,female,9,6,49,1
199,27,0.4,female,9,7,49,1
199,27,0.4,female,9,8,49,1
199,27,0.4,female,9,9,52,1
199,27,0.4,female,9,10,61,1
200,27,0.4,female,10,1,47,1
200,27,0.4,female,10,2,47,1
200,27,0.4,female,10,3,47,1
200,27,0.4,female,10,4,49,1
200,27,0.4,female,10,5,49,1
200,27,0.4,female,10,6,49,1
200,27,0.4,female,10,7,49,1
200,27,0.4,female,10,8,49,1
200,27,0.4,female,10,9,49,1
200,27,0.4,female,10,10,49,1
201,27,1,male,1,1,33,1
201,27,1,male,1,2,33,1
201,27,1,male,1,3,33,1
201,27,1,male,1,4,33,1
201,27,1,male,1,5,33,1
201,27,1,male,1,6,33,1
201,27,1,male,1,7,33,1
201,27,1,male,1,8,35,1
201,27,1,male,1,9,42,1
201,27,1,male,1,10,45,1
202,27,1,male,2,1,10,1
202,27,1,male,2,2,17,1
202,27,1,male,2,3,33,1
202,27,1,male,2,4,33,1
202,27,1,male,2,5,35,1
202,27,1,male,2,6,35,1
202,27,1,male,2,7,35,1
202,27,1,male,2,8,38,1
202,27,1,male,2,9,40,1
202,27,1,male,2,10,49,1
203,27,1,male,3,1,21,1
203,27,1,male,3,2,26,1
203,27,1,male,3,3,26,1
203,27,1,male,3,4,28,1
203,27,1,male,3,5,28,1
203,27,1,male,3,6,28,1
203,27,1,male,3,7,35,1
203,27,1,male,3,8,35,1
203,27,1,male,3,9,35,1
203,27,1,male,3,10,45,1
204,27,1,male,4,1,19,1
204,27,1,male,4,2,21,1
204,27,1,male,4,3,21,1
204,27,1,male,4,4,21,1
204,27,1,male,4,5,24,1
204,27,1,male,4,6,31,1
204,27,1,male,4,7,33,1
204,27,1,male,4,8,38,1
204,27,1,male,4,9,40,1
204,27,1,male,4,10,40,1
205,27,1,male,5,1,21,1
205,27,1,male,5,2,24,1
205,27,1,male,5,3,26,1
205,27,1,male,5,4,28,1
205,27,1,male,5,5,28,1
205,27,1,male,5,6,31,1
205,27,1,male,5,7,33,1
205,27,1,male,5,8,35,1
205,27,1,male,5,9,35,1
205,27,1,male,5,10,38,1
206,27,1,male,6,1,21,1
206,27,1,male,6,2,28,1
206,27,1,male,6,3,26,1
206,27,1,male,6,4,33,1
206,27,1,male,6,5,33,1
206,27,1,male,6,6,33,1
206,27,1,male,6,7,33,1
206,27,1,male,6,8,33,1
206,27,1,male,6,9,35,1
206,27,1,male,6,10,38,1
207,27,1,male,7,1,26,1
207,27,1,male,7,2,28,1
207,27,1,male,7,3,28,1
207,27,1,male,7,4,28,1
207,27,1,male,7,5,28,1
207,27,1,male,7,6,31,1
207,27,1,male,7,7,33,1
207,27,1,male,7,8,40,1
207,27,1,male,7,9,40,1
207,27,1,male,7,10,40,1
208,27,1,male,8,1,12,1
208,27,1,male,8,2,19,1
208,27,1,male,8,3,21,1
208,27,1,male,8,4,24,1
208,27,1,male,8,5,24,1
208,27,1,male,8,6,26,1
208,27,1,male,8,7,26,1
208,27,1,male,8,8,26,1
208,27,1,male,8,9,33,1
208,27,1,male,8,10,35,1
209,27,1,male,9,1,21,1
209,27,1,male,9,2,21,1
209,27,1,male,9,3,26,1
209,27,1,male,9,4,26,1
209,27,1,male,9,5,28,1
209,27,1,male,9,6,28,1
209,27,1,male,9,7,28,1
209,27,1,male,9,8,28,1
209,27,1,male,9,9,31,1
209,27,1,male,9,10,31,1
210,27,1,male,10,1,7,1
210,27,1,male,10,2,12,1
210,27,1,male,10,3,17,1
210,27,1,male,10,4,19,1
210,27,1,male,10,5,24,1
210,27,1,male,10,6,24,1
210,27,1,male,10,7,26,1
210,27,1,male,10,8,28,1
210,27,1,male,10,9,33,1
210,27,1,male,10,10,35,1
211,27,1,female,1,1,38,1
211,27,1,female,1,2,38,1
211,27,1,female,1,3,38,1
211,27,1,female,1,4,38,1
211,27,1,female,1,5,38,1
211,27,1,female,1,6,40,1
211,27,1,female,1,7,40,1
211,27,1,female,1,8,45,1
211,27,1,female,1,9,49,1
211,27,1,female,1,10,56,1
212,27,1,female,2,1,38,1
212,27,1,female,2,2,38,1
212,27,1,female,2,3,40,1
212,27,1,female,2,4,40,1
212,27,1,female,2,5,42,1
212,27,1,female,2,6,42,1
212,27,1,female,2,7,42,1
212,27,1,female,2,8,45,1
212,27,1,female,2,9,45,1
212,27,1,female,2,10,45,1
213,27,1,female,3,1,17,1
213,27,1,female,3,2,19,1
213,27,1,female,3,3,24,1
213,27,1,female,3,4,40,1
213,27,1,female,3,5,40,1
213,27,1,female,3,6,40,1
213,27,1,female,3,7,42,1
213,27,1,female,3,8,45,1
213,27,1,female,3,9,45,1
213,27,1,female,3,10,49,1
214,27,1,female,4,1,40,1
214,27,1,female,4,2,45,1
214,27,1,female,4,3,49,1
214,27,1,female,4,4,49,1
214,27,1,female,4,5,49,1
214,27,1,female,4,6,49,1
214,27,1,female,4,7,49,1
214,27,1,female,4,8,49,1
214,27,1,female,4,9,49,1
214,27,1,female,4,10,56,1
215,27,1,female,5,1,40,1
215,27,1,female,5,2,40,1
215,27,1,female,5,3,40,1
215,27,1,female,5,4,40,1
215,27,1,female,5,5,40,1
215,27,1,female,5,6,40,1
215,27,1,female,5,7,42,1
215,27,1,female,5,8,49,1
215,27,1,female,5,9,49,1
215,27,1,female,5,10,54,1
216,27,1,female,6,1,17,1
216,27,1,female,6,2,28,1
216,27,1,female,6,3,31,1
216,27,1,female,6,4,31,1
216,27,1,female,6,5,31,1
216,27,1,female,6,6,31,1
216,27,1,female,6,7,33,1
216,27,1,female,6,8,33,1
216,27,1,female,6,9,38,1
216,27,1,female,6,10,45,1
217,27,1,female,7,1,38,1
217,27,1,female,7,2,40,1
217,27,1,female,7,3,42,1
217,27,1,female,7,4,42,1
217,27,1,female,7,5,45,1
217,27,1,female,7,6,45,1
217,27,1,female,7,7,45,1
217,27,1,female,7,8,47,1
217,27,1,female,7,9,49,1
217,27,1,female,7,10,52,1
218,27,1,female,8,1,26,1
218,27,1,female,8,2,28,1
218,27,1,female,8,3,31,1
218,27,1,female,8,4,31,1
218,27,1,female,8,5,31,1
218,27,1,female,8,6,31,1
218,27,1,female,8,7,31,1
218,27,1,female,8,8,31,1
218,27,1,female,8,9,42,1
218,27,1,female,8,10,45,1
219,27,1,female,9,1,31,1
219,27,1,female,9,2,31,1
219,27,1,female,9,3,42,1
219,27,1,female,9,4,42,1
219,27,1,female,9,5,45,1
219,27,1,female,9,6,45,1
219,27,1,female,9,7,45,1
219,27,1,female,9,8,47,1
219,27,1,female,9,9,49,1
219,27,1,female,9,10,52,1
220,27,1,female,10,1,38,1
220,27,1,female,10,2,38,1
220,27,1,female,10,3,40,1
220,27,1,female,10,4,40,1
220,27,1,female,10,5,40,1
220,27,1,female,10,6,40,1
220,27,1,female,10,7,40,1
220,27,1,female,10,8,42,1
220,27,1,female,10,9,42,1
220,27,1,female,10,10,42,1
221,27,1.5,male,1,1,21,1
221,27,1.5,male,1,2,21,1
221,27,1.5,male,1,3,21,1
221,27,1.5,male,1,4,24,1
221,27,1.5,male,1,5,26,1
221,27,1.5,male,1,6,26,1
221,27,1.5,male,1,7,28,1
221,27,1.5,male,1,8,31,1
221,27,1.5,male,1,9,38,1
221,27,1.5,male,1,10,49,1
222,27,1.5,male,2,1,24,1
222,27,1.5,male,2,2,24,1
222,27,1.5,male,2,3,24,1
222,27,1.5,male,2,4,26,1
222,27,1.5,male,2,5,26,1
222,27,1.5,male,2,6,33,1
222,27,1.5,male,2,7,35,1
222,27,1.5,male,2,8,38,1
222,27,1.5,male,2,9,42,1
222,27,1.5,male,2,10,45,1
223,27,1.5,male,3,1,24,1
223,27,1.5,male,3,2,24,1
223,27,1.5,male,3,3,24,1
223,27,1.5,male,3,4,24,1
223,27,1.5,male,3,5,24,1
223,27,1.5,male,3,6,26,1
223,27,1.5,male,3,7,28,1
223,27,1.5,male,3,8,28,1
223,27,1.5,male,3,9,28,1
223,27,1.5,male,3,10,31,1
224,27,1.5,male,4,1,19,1
224,27,1.5,male,4,2,21,1
224,27,1.5,male,4,3,21,1
224,27,1.5,male,4,4,26,1
224,27,1.5,male,4,5,26,1
224,27,1.5,male,4,6,26,1
224,27,1.5,male,4,7,26,1
224,27,1.5,male,4,8,26,1
224,27,1.5,male,4,9,26,1
224,27,1.5,male,4,10,26,1
225,27,1.5,male,5,1,12,1
225,27,1.5,male,5,2,12,1
225,27,1.5,male,5,3,17,1
225,27,1.5,male,5,4,21,1
225,27,1.5,male,5,5,21,1
225,27,1.5,male,5,6,21,1
225,27,1.5,male,5,7,24,1
225,27,1.5,male,5,8,24,1
225,27,1.5,male,5,9,24,1
225,27,1.5,male,5,10,35,1
226,27,1.5,male,6,1,24,1
226,27,1.5,male,6,2,26,1
226,27,1.5,male,6,3,26,1
226,27,1.5,male,6,4,26,1
226,27,1.5,male,6,5,26,1
226,27,1.5,male,6,6,28,1
226,27,1.5,male,6,7,28,1
226,27,1.5,male,6,8,28,1
226,27,1.5,male,6,9,31,1
226,27,1.5,male,6,10,31,1
227,27,1.5,male,7,1,21,1
227,27,1.5,male,7,2,21,1
227,27,1.5,male,7,3,21,1
227,27,1.5,male,7,4,21,1
227,27,1.5,male,7,5,21,1
227,27,1.5,male,7,6,26,1
227,27,1.5,male,7,7,33,1
227,27,1.5,male,7,8,33,1
227,27,1.5,male,7,9,35,1
227,27,1.5,male,7,10,42,1
228,27,1.5,male,8,1,12,1
228,27,1.5,male,8,2,21,1
228,27,1.5,male,8,3,24,1
228,27,1.5,male,8,4,24,1
228,27,1.5,male,8,5,26,1
228,27,1.5,male,8,6,26,1
228,27,1.5,male,8,7,26,1
228,27,1.5,male,8,8,26,1
228,27,1.5,male,8,9,26,1
228,27,1.5,male,8,10,31,1
229,27,1.5,male,9,1,21,1
229,27,1.5,male,9,2,24,1
229,27,1.5,male,9,3,24,1
229,27,1.5,male,9,4,24,1
229,27,1.5,male,9,5,24,1
229,27,1.5,male,9,6,26,1
229,27,1.5,male,9,7,26,1
229,27,1.5,male,9,8,26,1
229,27,1.5,male,9,9,31,1
229,27,1.5,male,9,10,31,1
230,27,1.5,male,10,1,21,1
230,27,1.5,male,10,2,24,1
230,27,1.5,male,10,3,24,1
230,27,1.5,male,10,4,24,1
230,27,1.5,male,10,5,24,1
230,27,1.5,male,10,6,24,1
230,27,1.5,male,10,7,24,1
230,27,1.5,male,10,8,26,1
230,27,1.5,male,10,9,26,1
230,27,1.5,male,10,10,31,1
231,27,1.5,female,1,1,31,1
231,27,1.5,female,1,2,33,1
231,27,1.5,female,1,3,33,1
231,27,1.5,female,1,4,38,1
231,27,1.5,female,1,5,38,1
231,27,1.5,female,1,6,40,1
231,27,1.5,female,1,7,42,1
231,27,1.5,female,1,8,45,1
231,27,1.5,female,1,9,45,1
231,27,1.5,female,1,10,47,1
232,27,1.5,female,2,1,26,1
232,27,1.5,female,2,2,26,1
232,27,1.5,female,2,3,33,1
232,27,1.5,female,2,4,38,1
232,27,1.5,female,2,5,38,1
232,27,1.5,female,2,6,38,1
232,27,1.5,female,2,7,38,1
232,27,1.5,female,2,8,40,1
232,27,1.5,female,2,9,45,1
232,27,1.5,female,2,10,47,1
233,27,1.5,female,3,1,31,1
233,27,1.5,female,3,2,31,1
233,27,1.5,female,3,3,31,1
233,27,1.5,female,3,4,38,1
233,27,1.5,female,3,5,42,1
233,27,1.5,female,3,6,47,1
233,27,1.5,female,3,7,49,1
233,27,1.5,female,3,8,49,1
233,27,1.5,female,3,9,49,1
233,27,1.5,female,3,10,49,1
234,27,1.5,female,4,1,26,1
234,27,1.5,female,4,2,31,1
234,27,1.5,female,4,3,40,1
234,27,1.5,female,4,4,42,1
234,27,1.5,female,4,5,45,1
234,27,1.5,female,4,6,45,1
234,27,1.5,female,4,7,47,1
234,27,1.5,female,4,8,47,1
234,27,1.5,female,4,9,47,1
234,27,1.5,female,4,10,49,1
235,27,1.5,female,5,1,42,1
235,27,1.5,female,5,2,42,1
235,27,1.5,female,5,3,42,1
235,27,1.5,female,5,4,45,1
235,27,1.5,female,5,5,45,1
235,27,1.5,female,5,6,45,1
235,27,1.5,female,5,7,47,1
235,27,1.5,female,5,8,47,1
235,27,1.5,female,5,9,47,1
235,27,1.5,female,5,10,52,1
236,27,1.5,female,6,1,38,1
236,27,1.5,female,6,2,38,1
236,27,1.5,female,6,3,40,1
236,27,1.5,female,6,4,40,1
236,27,1.5,female,6,5,40,1
236,27,1.5,female,6,6,40,1
236,27,1.5,female,6,7,40,1
236,27,1.5,female,6,8,40,1
236,27,1.5,female,6,9,40,1
236,27,1.5,female,6,10,42,1
237,27,1.5,female,7,1,31,1
237,27,1.5,female,7,2,38,1
237,27,1.5,female,7,3,38,1
237,27,1.5,female,7,4,40,1
237,27,1.5,female,7,5,42,1
237,27,1.5,female,7,6,42,1
237,27,1.5,female,7,7,45,1
237,27,1.5,female,7,8,47,1
237,27,1.5,female,7,9,49,1
237,27,1.5,female,7,10,52,1
238,27,1.5,female,8,1,17,1
238,27,1.5,female,8,2,21,1
238,27,1.5,female,8,3,31,1
238,27,1.5,female,8,4,38,1
238,27,1.5,female,8,5,42,1
238,27,1.5,female,8,6,42,1
238,27,1.5,female,8,7,45,1
238,27,1.5,female,8,8,45,1
238,27,1.5,female,8,9,45,1
238,27,1.5,female,8,10,45,1
239,27,1.5,female,9,1,35,1
239,27,1.5,female,9,2,40,1
239,27,1.5,female,9,3,40,1
239,27,1.5,female,9,4,40,1
239,27,1.5,female,9,5,42,1
239,27,1.5,female,9,6,42,1
239,27,1.5,female,9,7,45,1
239,27,1.5,female,9,8,45,1
239,27,1.5,female,9,9,45,1
239,27,1.5,female,9,10,47,1
240,27,1.5,female,10,1,24,1
240,27,1.5,female,10,2,26,1
240,27,1.5,female,10,3,26,1
240,27,1.5,female,10,4,26,1
240,27,1.5,female,10,5,38,1
240,27,1.5,female,10,6,38,1
240,27,1.5,female,10,7,45,1
240,27,1.5,female,10,8,47,1
240,27,1.5,female,10,9,49,1
240,27,1.5,female,10,10,49,1
241,29,0.4,male,1,1,21,1
241,29,0.4,male,1,2,10,1
241,29,0.4,male,1,3,10,1
241,29,0.4,male,1,4,14,1
241,29,0.4,male,1,5,17,1
241,29,0.4,male,1,6,19,1
241,29,0.4,male,1,7,21,1
241,29,0.4,male,1,8,24,1
241,29,0.4,male,1,9,24,1
241,29,0.4,male,1,10,24,1
242,29,0.4,male,2,1,12,1
242,29,0.4,male,2,2,17,1
242,29,0.4,male,2,3,21,1
